id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
51987659,77971584,6/15/16,t,1,2,t,District 4,32.68839,-96.83403,Entire home,Entire home/apt,8,2,3,3,$131.0,28,1125,3,28,1125,1125,8.6,1125,t,0,0,0,0,49,14,1,6/6/22,1/25/24,4.88,4.88,4.92,4.82,5,4.58,4.84,f,1,1,0,0,2.34
51989198,152103107,9/25/17,t,6,6,t,District 14,32.80449,-96.76144,Entire rental unit,Entire home/apt,2,1,1,1,$78.0,1,30,1,4,1125,1125,3.2,1125,t,27,54,84,264,42,20,0,9/6/21,1/13/24,4.79,4.67,4.74,4.81,4.81,4.69,4.71,f,6,6,0,0,1.4
52003113,421122540,9/1/21,t,3,4,f,District 2,32.8505,-96.82939,Entire condo,Entire home/apt,6,2,2,2,$105.0,30,365,30,30,1125,1125,30,1125,t,0,0,13,191,8,3,0,11/11/21,9/13/23,5,5,4.88,5,5,4.88,5,t,3,3,0,0,0.29
52024775,50090525,11/29/15,t,1,1,t,District 6,32.79056,-96.84602,Entire home,Entire home/apt,12,4,4,8,$324.0,2,1125,2,3,1125,1125,2.1,1125,t,0,0,0,0,117,45,1,9/28/21,2/19/24,4.9,4.92,4.82,4.98,4.89,4.5,4.88,f,1,1,0,0,3.99
52043662,88566861,8/7/16,f,208,243,t,District 14,32.84788,-96.76437,Entire townhouse,Entire home/apt,5,2.5,2,4,$189.0,2,280,1,5,280,280,2.5,280,t,22,49,79,289,79,32,0,10/5/21,1/7/24,4.58,4.7,4.73,4.54,4.81,4.77,4.48,t,9,9,0,0,2.72
52043980,1171880,9/17/11,t,97,105,t,District 2,32.81121,-96.81739,Entire rental unit,Entire home/apt,4,2,2,3,$136.0,30,365,30,30,1125,1125,30,1125,t,0,23,53,143,5,2,0,4/19/22,7/8/23,5,4.8,4.4,5,5,5,4.6,t,6,6,0,0,0.22
52051517,998462,8/20/11,t,76,248,t,District 11,32.92332,-96.80164,Entire home,Entire home/apt,16,4,6,10,$604.0,2,1125,1,5,1125,1125,2.6,1125,t,20,47,74,336,26,5,0,9/27/21,12/11/23,4.92,4.85,4.92,4.65,4.88,4.88,4.73,t,6,6,0,0,0.89
52083476,56393267,1/27/16,t,8,8,t,District 1,32.75228,-96.83799,Entire home,Entire home/apt,8,3,3,3,$209.0,2,180,3,60,1125,1125,56.9,1125,t,8,8,30,305,17,6,0,10/12/21,10/9/23,5,4.94,5,5,5,4.94,5,f,8,8,0,0,0.59
52086301,125752097,4/13/17,f,23,28,t,District 8,32.67158,-96.74945,Private room in home,Private room,1,2,1,1,$39.0,32,365,31,31,365,365,31,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,9,0,9,0,
52112905,289869332,8/28/19,f,12,16,t,District 1,32.74795,-96.837,Entire townhouse,Entire home/apt,4,1,2,2,$78.0,1,1125,1,2,1125,1125,1.3,1125,t,22,31,31,31,161,49,2,9/13/21,2/5/24,4.68,4.57,4.7,4.84,4.8,4.61,4.59,f,8,8,0,0,5.41
52113452,289869332,8/28/19,f,12,16,t,District 1,32.74823,-96.8372,Entire rental unit,Entire home/apt,2,1,1,1,$60.0,1,1125,1,2,1125,1125,1.3,1125,t,22,52,82,82,89,15,2,9/16/21,1/28/24,4.63,4.78,4.66,4.71,4.84,4.72,4.66,f,8,8,0,0,3
52113630,289869332,8/28/19,f,12,16,t,District 1,32.74959,-96.83712,Entire townhouse,Entire home/apt,2,1,0,1,$60.0,1,1125,1,2,1125,1125,1.3,1125,t,22,49,79,79,86,26,1,9/13/21,2/1/24,4.73,4.78,4.72,4.87,4.84,4.83,4.7,f,8,8,0,0,2.89
52125071,256861373,4/19/19,f,5,119,t,District 14,32.78101,-96.79372,Entire rental unit,Entire home/apt,4,1,0,2,$329.0,2,1125,2,2,1,1125,2,308.9,t,12,25,55,215,80,38,1,9/26/21,2/4/24,4.34,4.6,4.6,4.06,4.48,4.76,4.46,f,5,5,0,0,2.73
52125507,256861373,4/19/19,f,5,119,t,District 14,32.7816,-96.79439,Entire rental unit,Entire home/apt,6,2.5,2,3,$345.0,2,1125,2,3,1,1125,2,310.8,t,0,0,0,0,331,124,7,9/26/21,2/5/24,4.34,4.42,4.58,4.09,4.4,4.65,4.46,f,5,5,0,0,11.27
52126733,256861373,4/19/19,f,5,119,t,District 14,32.78146,-96.79535,Entire rental unit,Entire home/apt,4,1.5,1,2,$318.0,2,1125,2,3,1,1125,2,326.2,t,0,0,0,0,559,194,5,9/14/21,2/6/24,4.47,4.67,4.66,4.27,4.43,4.75,4.59,f,5,5,0,0,18.78
52147642,284517676,8/10/19,f,1,1,t,District 2,32.81298,-96.78468,Entire home,Entire home/apt,4,1,2,4,$129.0,2,1125,2,2,1125,1125,2,1125,t,21,39,66,341,21,7,0,9/26/21,1/15/24,4.86,4.95,4.95,5,5,4.95,4.81,f,1,1,0,0,0.72
52149391,105820908,12/1/16,f,8,11,t,District 12,32.99133,-96.78953,Entire home,Entire home/apt,10,2,4,5,$386.0,2,365,2,2,365,365,2,365,t,30,57,87,87,27,6,0,10/10/21,6/25/23,4.81,4.93,4.7,4.93,4.81,4.93,4.59,f,5,5,0,0,0.94
52153232,88592386,8/7/16,t,1,1,t,District 14,32.8312,-96.77034,Entire home,Entire home/apt,6,3.5,3,3,$395.0,2,30,2,2,30,30,2,30,t,11,20,27,244,56,25,2,12/16/21,2/18/24,5,4.98,5,4.96,5,4.98,4.98,f,1,1,0,0,2.1
52169111,373957214,10/31/20,f,25,30,t,District 1,32.75067,-96.82338,Entire rental unit,Entire home/apt,2,1,1,1,$72.0,1,65,1,3,65,65,1,65,t,24,47,77,352,120,54,5,9/12/21,2/12/24,4.7,4.87,4.7,4.81,4.87,4.77,4.71,t,25,25,0,0,4.03
52171486,18350711,7/18/14,f,1,2,t,District 6,32.78961,-96.85072,Entire guest suite,Entire home/apt,2,1,1,2,$62.0,2,1125,2,2,1125,1125,2,1125,t,0,0,0,211,66,22,0,10/2/21,12/9/23,4.56,4.58,4.74,4.88,4.79,4.58,4.7,t,1,1,0,0,2.27
52186258,80546953,6/28/16,f,3,3,t,District 2,32.77662,-96.79564,Entire rental unit,Entire home/apt,8,2,2,3,$151.0,2,1125,2,2,1125,1125,2,1125,t,24,45,75,75,28,11,0,9/26/21,1/15/24,4.57,4.79,4.71,4.32,4.68,4.57,4.46,f,3,3,0,0,0.95
52189921,125752097,4/13/17,f,23,28,t,District 8,32.67132,-96.74819,Private room in home,Private room,1,2,1,1,$39.0,32,1125,31,31,1125,1125,31,1125,t,30,60,90,365,2,0,0,10/6/21,3/14/22,5,5,5,5,5,5,5,f,9,0,9,0,0.07
52199897,291193593,9/2/19,f,1,2,t,District 14,32.78101,-96.79974,Entire rental unit,Entire home/apt,2,1,1,1,$155.0,1,90,1,1,1125,1125,1,1125,t,0,0,0,70,18,0,0,1/23/22,8/10/22,5,5,5,5,5,5,5,f,1,1,0,0,0.71
52209270,373957214,10/31/20,f,25,30,t,District 1,32.75068,-96.82472,Entire rental unit,Entire home/apt,3,1,1,1,$81.0,1,365,1,3,365,365,1,365,t,26,49,79,354,30,7,3,9/18/21,2/5/24,4.6,4.73,4.57,4.63,4.63,4.87,4.63,t,25,25,0,0,1.01
52222384,143873688,8/2/17,f,2,2,f,District 12,32.99147,-96.80655,Entire home,Entire home/apt,4,2.5,2,2,$232.0,3,1125,3,3,1125,1125,3,1125,t,5,5,6,179,11,11,0,4/3/23,12/21/23,4.91,4.91,5,5,5,5,5,t,1,1,0,0,1.01
52223862,77497159,6/13/16,f,2,3,t,District 9,32.9637,-96.48124,Entire home,Entire home/apt,6,2,3,4,$230.0,3,180,3,3,1125,1125,3,1125,t,0,14,44,313,11,3,0,10/28/21,11/25/23,4.82,4.91,4.73,4.91,5,4.91,4.82,f,1,1,0,0,0.39
52225934,329464978,1/20/20,f,35,38,t,District 10,32.91564,-96.73878,Entire rental unit,Entire home/apt,2,1,1,1,$74.0,14,1125,14,14,1125,1125,14,1125,t,5,5,5,271,12,3,0,10/10/21,12/11/23,4.42,4.33,4,4.58,4.42,3.75,4,f,35,35,0,0,0.42
52233446,40907479,8/8/15,t,7,7,t,District 6,32.87451,-96.84294,Entire home,Entire home/apt,4,1,2,2,$217.0,4,365,4,4,365,365,4,365,t,17,43,73,163,10,6,0,11/29/21,12/26/23,5,5,5,5,5,5,4.9,f,7,7,0,0,0.37
52257019,43042344,8/31/15,f,170,227,t,District 1,32.75549,-96.84315,Entire home,Entire home/apt,6,2,2,4,$118.0,2,1125,2,4,47,1125,2.1,1120,t,11,39,66,335,38,26,1,10/28/21,2/10/24,4.84,4.92,4.76,4.89,4.87,4.97,4.76,t,79,79,0,0,1.34
52271290,6675921,5/31/13,f,3,3,t,District 14,32.84671,-96.76798,Entire serviced apartment,Entire home/apt,2,1.5,1,1,$106.0,30,1125,30,30,1125,1125,30,1125,t,0,6,6,200,21,3,0,10/3/21,9/14/23,4.9,4.86,4.86,5,5,4.81,4.76,f,2,2,0,0,0.72
52274639,36151189,6/18/15,f,42,64,t,District 2,32.77872,-96.79481,Entire rental unit,Entire home/apt,8,2,3,3,$154.0,1,90,2,3,1125,1125,2.4,1125,t,17,45,68,238,75,23,2,9/19/21,2/19/24,4.69,4.8,4.84,4.82,4.85,4.63,4.79,t,41,41,0,0,2.54
52278420,36151189,6/18/15,f,42,64,t,District 14,32.80404,-96.80139,Entire rental unit,Entire home/apt,8,2,3,3,$238.0,1,120,4,14,1125,1125,13.7,1125,t,6,36,66,341,28,5,0,11/12/21,10/20/23,4.61,4.54,4.57,4.82,4.75,4.93,4.61,t,41,41,0,0,1.01
52279772,36151189,6/18/15,f,42,64,t,District 14,32.80279,-96.80297,Entire rental unit,Entire home/apt,6,2,2,3,$212.0,1,120,4,14,1125,1125,13.7,1125,t,0,0,22,283,49,9,2,11/14/21,2/11/24,4.88,4.9,4.78,4.82,4.94,4.98,4.86,t,41,41,0,0,1.77
52333046,35247871,6/7/15,t,2,3,t,District 7,32.8041,-96.7037,Entire home,Entire home/apt,4,2,2,2,$160.0,2,1125,2,2,1125,1125,2,1125,t,23,50,80,170,17,6,1,10/13/21,2/11/24,5,5,4.94,4.94,5,4.88,4.88,f,1,1,0,0,0.59
52358808,263502162,5/22/19,f,2360,3414,t,District 1,32.74913189,-96.84735049,Entire rental unit,Entire home/apt,2,1,1,1,$92.0,30,180,30,30,180,180,30,180,t,30,60,90,365,0,0,0,,,,,,,,,,t,28,28,0,0,
52365200,31628738,4/21/15,f,13,13,t,District 6,32.87349271,-96.8575871,Entire guesthouse,Entire home/apt,2,1,1,1,$74.0,2,180,2,2,1125,1125,2,1125,t,0,19,39,239,41,15,2,10/10/21,1/29/24,4.85,4.95,4.93,4.9,4.88,4.73,4.88,f,13,6,7,0,1.42
52402919,73407361,5/22/16,t,5,5,t,District 6,32.88012,-96.87134,Entire home,Entire home/apt,10,2.5,4,4,$251.0,2,1125,1,3,1125,1125,2.2,1125,t,22,49,79,169,46,9,1,10/15/21,2/2/24,5,5,4.96,5,5,4.83,4.93,f,4,4,0,0,1.6
52422565,108514926,12/26/16,f,199,462,t,District 14,32.80826,-96.79767,Entire rental unit,Entire home/apt,3,1,1,2,$120.0,56,320,56,56,1125,1125,56,1125,t,0,0,0,43,0,0,0,,,,,,,,,,t,165,165,0,0,
52435933,26669452,1/25/15,f,27,71,t,District 5,32.7582,-96.70606,Entire home,Entire home/apt,6,2,3,3,$325.0,3,1125,3,3,1125,1125,3,1125,t,30,57,87,362,3,0,0,10/10/21,2/28/22,5,5,5,5,5,5,4.67,f,4,4,0,0,0.1
52441906,415679319,7/28/21,t,1,2,f,District 2,32.81613,-96.85174,Entire home,Entire home/apt,10,2,4,6,$207.0,2,1125,2,2,1125,1125,2,1125,t,27,57,87,87,17,4,0,10/10/21,1/9/24,4.76,4.82,4.88,4.94,4.88,4.06,4.59,t,1,1,0,0,0.59
52444904,122082073,3/22/17,f,5,5,t,District 2,32.80741,-96.82343,Entire home,Entire home/apt,8,2.5,4,4,$218.0,1,1125,1,2,1125,1125,1.3,1125,t,25,52,74,74,69,34,1,10/11/21,1/28/24,4.77,4.87,4.75,4.96,4.88,4.84,4.75,f,5,5,0,0,2.39
52454342,66353000,4/8/16,t,12,13,t,District 10,32.92503,-96.71156,Private room in home,Private room,16,3,5,8,$550.0,2,28,2,2,1125,1125,2,1125,t,26,49,74,250,71,19,0,11/18/21,1/1/24,4.77,4.82,4.77,4.94,4.97,4.87,4.75,t,6,5,1,0,2.58
52454392,75023662,5/31/16,f,1,1,t,District 14,32.85099,-96.7543,Entire home,Entire home/apt,9,3.5,4,5,$307.0,2,90,2,2,90,90,2,90,t,0,0,0,0,29,9,0,10/3/21,12/10/23,5,4.97,4.97,5,4.93,4.97,4.9,f,1,1,0,0,1
52455203,27014592,1/31/15,t,2,3,t,District 1,32.74461,-96.82981,Entire bungalow,Entire home/apt,2,1,1,2,$98.0,2,21,2,2,1125,1125,2,1125,t,0,0,0,0,86,36,2,9/26/21,2/2/24,4.85,4.91,4.8,4.97,4.91,4.75,4.78,t,2,2,0,0,2.93
52470332,430957331,11/8/21,f,33,39,t,District 12,32.99294,-96.7881,Entire home,Entire home/apt,11,4,5,6,$290.0,3,1125,3,20,1125,1125,17.9,1125,t,0,0,0,172,7,2,0,10/12/21,1/1/24,4.14,4,4.57,4.86,4.43,4.71,4.43,t,13,13,0,0,0.24
52484947,329464978,1/20/20,f,35,38,t,District 10,32.91351,-96.73888,Entire rental unit,Entire home/apt,2,1,1,1,$74.0,14,1125,14,14,1125,1125,14,1125,t,7,37,67,157,12,2,1,10/2/21,2/1/24,4.67,4.5,4.58,5,5,4.33,4.58,f,35,35,0,0,0.41
52517456,141551161,7/20/17,f,2,3,t,District 2,32.77865,-96.78659,Entire rental unit,Entire home/apt,4,1,1,1,$75.0,1,29,1,1,1125,1125,1,1125,t,18,43,73,163,128,52,2,10/14/21,2/3/24,4.79,4.86,4.65,4.66,4.89,4.85,4.8,t,1,1,0,0,4.45
52517747,397779955,4/20/21,f,21,26,t,District 2,32.79887785,-96.77068196,Entire rental unit,Entire home/apt,4,1,1,1,$79.0,1,365,1,3,1125,1125,2.7,1125,t,0,0,0,0,85,27,0,10/3/21,1/22/24,4.69,4.71,4.72,4.86,4.86,4.71,4.66,f,21,21,0,0,2.92
52519194,389244375,2/19/21,f,1,1,t,District 6,32.77665,-96.8423,Entire condo,Entire home/apt,2,1,1,1,$129.0,1,365,1,1,365,365,1,365,t,30,58,88,363,7,0,0,10/1/21,2/27/22,5,5,5,5,5,5,5,f,1,1,0,0,0.24
52532175,425190036,9/29/21,f,1,1,t,District 14,32.79765,-96.76294,Entire loft,Entire home/apt,6,2,3,4,"$1,750.0",1,365,1,1,365,365,1,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,1,0,0,
52532280,23916014,11/18/14,t,77,77,t,District 14,32.81035,-96.75834,Entire condo,Entire home/apt,5,2,2,2,$123.0,1,1125,1,19,365,1125,14.7,548.4,t,0,0,6,281,7,1,0,11/8/21,11/21/23,4.57,4.71,4.86,4.71,4.57,4.57,4.43,f,77,77,0,0,0.25
52553185,61469939,3/3/16,t,2,2,t,District 14,32.81136,-96.76073,Entire home,Entire home/apt,6,3.5,3,3,$350.0,2,29,2,2,29,29,2,29,t,27,50,80,80,10,5,0,2/20/22,11/12/23,4.9,4.9,4.5,5,5,5,5,f,2,2,0,0,0.41
52554478,329464978,1/20/20,f,35,38,t,District 10,32.91363,-96.73681,Entire rental unit,Entire home/apt,2,1,1,1,$75.0,14,1125,14,14,1125,1125,14,1125,t,4,34,58,158,13,2,0,10/8/21,9/25/23,4.77,4.69,4.62,4.77,4.85,4.31,4.69,f,35,35,0,0,0.45
52560317,105820908,12/1/16,f,8,11,t,District 12,32.99048,-96.78686,Entire home,Entire home/apt,10,2,4,5,$350.0,2,365,2,2,365,365,2,365,t,28,54,84,84,14,1,0,10/10/21,3/20/23,4.71,4.93,4.93,4.71,4.79,4.79,4.64,f,5,5,0,0,0.48
52571675,51662786,12/18/15,f,12,12,t,District 2,32.78984,-96.76908,Entire place,Entire home/apt,4,1,2,2,$800.0,2,1125,2,2,1125,1125,2,1125,t,29,59,89,89,5,0,0,10/15/21,2/27/22,4.8,5,5,5,5,4.8,4.6,f,12,12,0,0,0.17
52576388,112691595,1/22/17,t,1,3,t,District 6,32.7853,-96.84413,Entire home,Entire home/apt,10,2,3,7,$218.0,2,1125,2,3,1125,1125,2.1,1125,t,22,47,77,352,68,21,1,11/27/21,1/30/24,4.76,4.81,4.82,4.93,4.99,4.53,4.65,t,1,1,0,0,2.49
52583667,92526389,8/29/16,f,2,2,t,District 11,32.93003,-96.82064,Entire loft,Entire home/apt,16,0.5,0,2,"$1,200.0",1,1,1,1,1125,1125,1,1125,t,30,60,90,90,1,0,0,12/20/21,12/20/21,5,5,5,5,5,5,5,f,1,1,0,0,0.04
52583870,383139397,1/5/21,f,1,1,f,District 14,32.81069,-96.75455,Entire guesthouse,Entire home/apt,3,1,1,2,$90.0,2,1125,2,2,1125,1125,2,1125,t,1,1,1,1,71,21,0,10/17/21,1/3/24,4.79,4.88,4.96,5,4.97,4.97,4.89,f,1,1,0,0,2.48
52585107,14879587,4/29/14,t,11,11,t,District 14,32.81766,-96.78339,Entire rental unit,Entire home/apt,2,1,1,1,$91.0,1,365,1,1,1125,1125,1,1125,t,16,43,73,73,125,53,3,10/8/21,2/18/24,4.99,4.97,4.96,4.98,5,4.99,4.97,f,10,10,0,0,4.32
52598830,14879587,4/29/14,t,11,11,t,District 14,32.81753,-96.78208,Entire rental unit,Entire home/apt,2,1,1,1,$91.0,1,365,1,1,1125,1125,1,1125,t,17,42,72,72,116,41,0,10/10/21,1/21/24,4.99,4.99,4.99,5,5,4.96,4.95,f,10,10,0,0,4.02
52615230,190813109,5/21/18,t,2,2,t,District 4,32.70963,-96.77665,Entire home,Entire home/apt,6,1,3,4,$98.0,30,360,30,31,1125,1125,30.6,1125,t,14,44,74,349,18,1,0,6/19/22,10/28/23,4.56,4.78,4.83,4.94,4.61,3.78,4.67,f,2,2,0,0,0.88
52619143,348421623,6/2/20,f,1,2,t,District 6,32.77946,-96.87591,Entire home,Entire home/apt,9,2.5,4,5,$156.0,2,1125,2,2,1125,1125,2,1125,t,3,3,3,3,41,33,0,1/10/22,1/14/24,4.68,4.8,4.44,4.95,4.78,4.41,4.76,t,1,1,0,0,1.59
52655146,23916014,11/18/14,t,77,77,t,District 14,32.81185,-96.75823,Entire condo,Entire home/apt,4,2,2,2,$123.0,1,1125,1,19,365,1125,10.1,742.4,t,0,0,0,191,10,1,0,11/22/21,5/9/23,4.8,4.9,4.7,5,5,4.8,4.7,f,77,77,0,0,0.36
52658284,426266783,10/6/21,t,2,4,t,District 6,32.78316,-96.84811,Entire home,Entire home/apt,16,2.5,5,9,$290.0,1,365,1,3,365,365,1.1,365,t,11,30,60,284,113,49,4,10/17/21,2/14/24,4.88,4.87,4.74,4.96,4.99,4.42,4.81,f,1,1,0,0,3.95
52660034,14879587,4/29/14,t,11,11,t,District 14,32.81931,-96.78336,Entire rental unit,Entire home/apt,2,1,1,1,$91.0,1,365,1,1,1125,1125,1,1125,t,0,0,0,0,93,36,3,10/10/21,2/19/24,4.99,4.99,4.98,5,5,4.91,4.93,f,10,10,0,0,3.22
52672195,76661556,6/8/16,t,4,4,t,District 2,32.80828,-96.81291,Entire townhouse,Entire home/apt,4,1.5,2,2,$171.0,2,1125,2,2,1125,1125,2,1125,t,15,41,71,346,70,41,0,11/7/21,12/30/23,4.86,4.9,4.87,4.89,4.96,4.8,4.86,t,3,3,0,0,2.51
52675911,105820908,12/1/16,f,8,11,t,District 12,33.00562,-96.78557,Entire home,Entire home/apt,10,3,4,5,$325.0,2,365,2,2,365,365,2,365,t,30,57,87,87,21,8,0,1/2/22,1/1/24,4.67,4.76,4.71,5,4.9,5,4.57,f,5,5,0,0,0.81
52677049,426417020,10/7/21,f,1,1,f,District 2,32.8169,-96.8306,Entire condo,Entire home/apt,12,2,2,5,$228.0,2,1125,2,2,1125,1125,2,1125,t,30,56,86,361,1,0,0,11/7/21,11/7/21,5,5,5,3,5,5,5,f,1,1,0,0,0.04
52690491,49125457,11/15/15,f,1,1,t,District 2,32.8102,-96.7875,Private room in townhouse,Private room,2,1.5,1,1,$60.0,30,90,30,30,90,90,30,90,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,0,1,0,
52693948,14879587,4/29/14,t,11,11,t,District 14,32.819,-96.78413,Entire rental unit,Entire home/apt,2,1,1,1,$91.0,1,365,1,1,1125,1125,1,1125,t,22,47,77,77,57,27,1,11/26/21,2/11/24,4.88,4.93,4.91,4.96,5,4.91,4.86,f,10,10,0,0,2.09
52694162,423036404,9/14/21,t,3,3,t,District 6,32.78957,-96.85303,Entire home,Entire home/apt,9,2.5,3,6,$169.0,1,730,1,2,90,1125,1.3,1094.1,t,15,42,72,162,96,38,1,11/2/21,1/27/24,4.97,4.98,4.95,4.94,5,4.68,4.91,f,2,2,0,0,3.42
52700603,211225279,8/22/18,f,57,127,t,District 14,32.80905,-96.79587,Entire rental unit,Entire home/apt,3,1,1,2,$120.0,58,320,58,58,320,320,58,320,t,0,0,0,144,3,0,0,1/6/22,7/8/22,5,5,5,3.33,4.67,5,4.67,f,44,44,0,0,0.12
52701254,211225279,8/22/18,f,57,127,t,District 2,32.81398,-96.78644,Entire rental unit,Entire home/apt,7,2,3,4,$142.0,20,320,2,20,320,1125,17.9,1010.3,t,22,32,62,337,0,0,0,,,,,,,,,,t,44,44,0,0,
52702513,211225279,8/22/18,f,57,127,t,District 14,32.80687,-96.7955,Entire rental unit,Entire home/apt,3,1,1,1,$120.0,20,320,20,20,1125,1125,20,1125,t,0,0,0,43,1,0,0,5/15/22,5/15/22,5,5,4,5,4,5,5,t,44,44,0,0,0.05
52703629,211225279,8/22/18,f,57,127,t,District 14,32.80914,-96.79682,Entire rental unit,Entire home/apt,5,2,2,3,$137.0,90,320,4,90,320,1125,80.3,1023.2,t,14,39,69,344,3,2,0,10/26/21,11/6/23,5,5,5,5,5,5,5,f,44,44,0,0,0.11
52703892,211225279,8/22/18,f,57,127,t,District 14,32.80711,-96.79931,Entire rental unit,Entire home/apt,5,2,2,2,$175.0,12,320,4,12,320,1125,11.7,1091.7,t,27,52,82,357,1,0,0,10/29/21,10/29/21,4,4,3,5,5,5,4,f,44,44,0,0,0.04
52704634,153441049,10/5/17,f,1,1,t,District 14,32.78206,-96.79529,Entire rental unit,Entire home/apt,3,1,1,1,$144.0,3,365,3,3,1125,1125,3,1125,t,12,26,36,292,57,17,0,2/13/22,12/5/23,4.74,4.88,4.77,4.53,4.89,4.86,4.81,t,1,1,0,0,2.31
52706427,329464978,1/20/20,f,35,38,t,District 10,32.91376,-96.73909,Entire rental unit,Entire home/apt,2,1,1,1,$74.0,30,1125,30,30,1125,1125,30,1125,t,23,53,83,358,9,2,0,10/16/21,9/15/23,4.67,4.78,4.56,4.89,5,4.44,4.89,f,35,35,0,0,0.31
52706553,329464978,1/20/20,f,35,38,t,District 10,32.91354,-96.73747,Entire rental unit,Entire home/apt,2,1,1,1,$69.0,14,1125,14,14,1125,1125,14,1125,t,0,0,1,206,13,2,0,10/24/21,8/12/23,4.77,4.85,4.77,4.85,4.92,4.15,4.46,f,35,35,0,0,0.46
52732527,113587036,1/27/17,t,8,8,t,District 14,32.82221,-96.80684,Entire rental unit,Entire home/apt,2,1,1,2,$78.0,1,10,1,3,28,1125,2.8,895.5,t,0,0,0,0,227,78,4,10/19/21,2/18/24,4.88,4.92,4.93,4.98,4.97,4.9,4.86,f,7,7,0,0,7.94
52736189,296760844,9/21/19,t,1,1,t,District 14,32.81722,-96.77325,Entire guesthouse,Entire home/apt,2,1,1,1,$119.0,3,10,3,3,10,10,3,10,t,3,24,50,235,31,13,0,11/7/21,11/26/23,4.97,4.97,4.84,5,5,4.97,4.94,f,1,1,0,0,1.11
52737191,217422556,9/26/18,t,1,3,t,District 1,32.73718,-96.84413,Entire home,Entire home/apt,16,3,4,9,$307.0,2,1125,2,2,1125,1125,2,1125,t,26,52,61,61,0,0,0,,,,,,,,,,t,1,1,0,0,
52740166,426968970,10/11/21,f,3,3,t,District 9,32.83436,-96.66493,Entire home,Entire home/apt,10,2.5,3,7,$161.0,1,30,2,2,1125,1125,2,1125,t,11,34,62,333,74,8,0,10/25/21,1/6/24,4.74,4.84,4.69,4.68,4.72,4.62,4.76,t,2,2,0,0,2.61
52740269,125752097,4/13/17,f,23,28,t,District 8,32.67172,-96.74629,Private room in home,Private room,1,2,1,1,$30.0,32,1125,3,3,1125,1125,3,1125,t,30,60,90,365,12,9,1,5/8/22,2/3/24,4.75,4.92,4.92,4.92,4.75,4.67,5,f,9,0,9,0,0.55
52740357,125752097,4/13/17,f,23,28,t,District 8,32.67026,-96.74594,Private room in home,Private room,1,2,1,1,$30.0,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,10,5,0,4/5/22,7/18/23,4,4,4.2,4,3.9,4.2,4,f,9,0,9,0,0.44
52740380,125752097,4/13/17,f,23,28,t,District 8,32.67086,-96.74611,Private room in home,Private room,1,2,1,1,$49.0,32,1125,2,2,1125,1125,2,1125,t,30,60,90,365,1,0,0,10/7/22,10/7/22,5,5,5,4,5,4,4,f,9,0,9,0,0.06
52740403,125752097,4/13/17,f,23,28,t,District 8,32.67166,-96.74782,Private room in home,Private room,1,2,1,1,$30.0,32,1125,2,2,1125,1125,2,1125,t,21,45,75,350,6,4,0,10/24/22,10/31/23,4.67,4.67,4.5,4.67,4.83,4.67,4.83,f,9,0,9,0,0.37
52740437,125752097,4/13/17,f,23,28,t,District 8,32.67176,-96.7464,Private room in home,Private room,1,2,1,1,$36.0,4,1125,4,4,1125,1125,4,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,9,0,9,0,
52740503,125752097,4/13/17,f,23,28,t,District 8,32.67216,-96.74734,Private room in home,Private room,1,2,1,1,$32.0,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,2,2,0,6/21/23,10/25/23,4.5,4.5,4.5,4.5,4,4.5,4.5,f,9,0,9,0,0.24
52740538,125752097,4/13/17,f,23,28,t,District 8,32.672,-96.74666,Private room in home,Private room,1,2,1,1,$39.0,32,1125,31,31,1125,1125,31,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,9,0,9,0,
52753367,426966506,10/11/21,f,1,1,t,District 9,32.83277,-96.75051,Entire guesthouse,Entire home/apt,4,1,1,2,$427.0,1,10,1,1,10,10,1,10,t,30,56,86,146,14,1,0,11/7/21,6/26/23,4.79,4.79,5,5,5,5,4.36,f,1,1,0,0,0.5
52758545,52127894,12/23/15,t,12,13,t,District 11,32.93693,-96.80911,Entire condo,Entire home/apt,2,1,1,2,$100.0,5,365,5,5,365,365,5,365,t,12,42,72,347,17,4,0,10/22/21,8/6/23,4.71,4.76,4.76,5,4.76,4.65,4.35,f,10,10,0,0,0.6
